"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2021","7.8628","7.8914","7.8963","7.8519","116.97K","-0.29%"
"01/12/2021","7.8857","7.8754","7.8924","7.8445","125.11K","0.18%"
"01/11/2021","7.8719","7.9111","7.9176","7.8643","127.10K","-0.50%"
"01/08/2021","7.9112","7.9492","7.9495","7.8946","104.06K","-0.44%"
"01/07/2021","7.9461","7.9664","7.9791","7.9179","112.46K","-0.22%"
"01/06/2021","7.9640","7.9385","7.9755","7.9270","116.61K","0.34%"
"01/05/2021","7.9371","7.9136","7.9463","7.8912","128.75K","0.31%"
"01/04/2021","7.9123","7.9828","7.9972","7.9093","126.66K","-0.09%"
"01/01/2021","7.9194","7.9194","7.9194","7.9194","","-0.62%"
"12/31/2020","7.9690","8.0224","8.0568","7.9685","92.12K","-0.60%"
"12/30/2020","8.0173","7.9988","8.0323","7.9968","114.07K","0.25%"
"12/29/2020","7.9973","7.9864","8.0177","7.9802","117.08K","0.19%"
"12/28/2020","7.9820","7.9823","8.0114","7.9673","94.21K","-0.01%"
"12/25/2020","7.9824","7.9582","7.9889","7.9409","26.80K","0.32%"
"12/24/2020","7.9568","7.9717","7.9871","7.9498","152.70K","-0.15%"
"12/23/2020","7.9690","7.9585","7.9932","7.9499","205.12K","0.16%"
"12/22/2020","7.9565","8.0194","8.0244","7.9510","196.54K","-0.72%"
"12/21/2020","8.0145","7.9868","8.0257","7.9485","177.99K","0.08%"
"12/18/2020","8.0084","8.0149","8.0240","7.9923","112.06K","-0.05%"
"12/17/2020","8.0123","7.9693","8.0189","7.9638","125.54K","0.56%"
"12/16/2020","7.9674","7.9468","7.9767","7.9207","156.19K","0.28%"
"12/15/2020","7.9453","7.9550","7.9714","7.9329","134.34K","-0.07%"
"12/14/2020","7.9512","7.9413","7.9698","7.9201","95.95K","0.32%"
"12/11/2020","7.9260","7.9443","7.9600","7.9208","99.87K","-0.19%"
"12/10/2020","7.9412","7.9062","7.9554","7.9009","99.06K","0.50%"
"12/09/2020","7.9015","7.9072","7.9433","7.8905","138.43K","-0.02%"
"12/08/2020","7.9028","7.9075","7.9269","7.9027","165.04K","-0.03%"
"12/07/2020","7.9053","7.9218","7.9502","7.9007","145.96K","-0.12%"
"12/04/2020","7.9145","7.9460","7.9587","7.9097","146.20K","-0.36%"
"12/03/2020","7.9431","7.9517","7.9670","7.9334","144.02K","-0.07%"
"12/02/2020","7.9488","7.9327","7.9540","7.9015","111.21K","0.23%"
"12/01/2020","7.9306","7.8473","7.9376","7.8460","113.91K","1.11%"
"11/30/2020","7.8439","7.8643","7.8996","7.8444","77.91K","-0.25%"
"11/27/2020","7.8636","7.8325","7.8692","7.8277","86.07K","0.42%"
"11/26/2020","7.8311","7.8396","7.8479","7.8132","91.20K","-0.02%"
"11/25/2020","7.8328","7.8373","7.8499","7.8113","118.43K","-0.03%"
"11/24/2020","7.8355","7.7991","7.8416","7.7861","108.60K","0.50%"
"11/23/2020","7.7966","7.7791","7.8243","7.7715","93.46K","0.26%"
"11/20/2020","7.7765","7.8179","7.8209","7.7768","108.72K","-0.44%"
"11/19/2020","7.8111","7.7765","7.8232","7.7620","130.26K","0.48%"
"11/18/2020","7.7735","7.7781","7.7937","7.7648","142.16K","-0.03%"
"11/17/2020","7.7756","7.8043","7.8145","7.7715","101.47K","-0.35%"
"11/16/2020","7.8028","7.8148","7.8284","7.7809","101.79K","-0.14%"
"11/13/2020","7.8137","7.8066","7.8286","7.8031","121.64K","0.12%"
"11/12/2020","7.8041","7.8095","7.8273","7.7874","154.84K","-0.05%"
"11/11/2020","7.8083","7.8130","7.8246","7.7850","145.57K","-0.08%"
"11/10/2020","7.8145","7.8312","7.8425","7.7886","186.78K","-0.18%"
"11/09/2020","7.8283","7.8555","7.8854","7.8004","162.07K","-0.21%"
"11/06/2020","7.8450","7.8110","7.8623","7.7921","141.85K","0.46%"
"11/05/2020","7.8090","7.8026","7.8368","7.7808","138.52K","0.20%"
"11/04/2020","7.7935","7.8230","7.8597","7.7808","157.40K","-0.31%"
"11/03/2020","7.8181","7.7902","7.8400","7.7809","101.84K","0.41%"
"11/02/2020","7.7864","7.8024","7.8024","7.7769","106.91K","-0.10%"
"10/30/2020","7.7941","7.8391","7.8427","7.7900","131.49K","-0.56%"
"10/29/2020","7.8379","7.9035","7.9130","7.8226","168.25K","-0.81%"
"10/28/2020","7.9019","7.9095","7.9165","7.8727","128.53K","-0.07%"
"10/27/2020","7.9078","7.9271","7.9411","7.9075","107.98K","-0.21%"
"10/26/2020","7.9247","7.9292","7.9392","7.9056","102.88K","-0.03%"
"10/23/2020","7.9269","7.8998","7.9343","7.8765","118.22K","0.39%"
"10/22/2020","7.8962","7.8902","7.9134","7.8754","108.46K","0.13%"
"10/21/2020","7.8859","7.8932","7.9025","7.8722","119.77K","-0.06%"
"10/20/2020","7.8903","7.8646","7.9088","7.8608","85.45K","0.39%"
"10/19/2020","7.8600","7.8506","7.8845","7.8337","90.95K","0.17%"
"10/16/2020","7.8466","7.8741","7.8795","7.8406","103.54K","-0.30%"
"10/15/2020","7.8703","7.8885","7.9040","7.8620","107.40K","-0.20%"
"10/14/2020","7.8858","7.9247","7.9283","7.8855","115.51K","-0.45%"
"10/13/2020","7.9216","7.9689","7.9757","7.9142","123.48K","-0.58%"
"10/12/2020","7.9680","7.9125","7.9735","7.8981","107.90K","0.68%"
"10/09/2020","7.9142","7.9853","7.9952","7.8986","88.39K","-0.87%"
"10/08/2020","7.9834","7.9874","8.0013","7.9673","123.24K","-0.02%"
"10/07/2020","7.9848","7.9684","8.0016","7.9619","110.95K","0.24%"
"10/06/2020","7.9658","8.0010","8.0189","7.9666","116.86K","-0.42%"
"10/05/2020","7.9991","7.9561","8.0121","7.9497","89.85K","0.57%"
"10/02/2020","7.9536","7.9779","7.9799","7.9422","133.92K","-0.28%"
"10/01/2020","7.9760","7.9589","7.9931","7.9565","124.51K","0.25%"
"09/30/2020","7.9561","8.0043","8.0090","7.9487","106.60K","-0.58%"
"09/29/2020","8.0022","7.9467","8.0070","7.9430","98.81K","0.73%"
"09/28/2020","7.9439","7.9416","7.9591","7.9223","77.49K","0.12%"
"09/25/2020","7.9340","7.9695","7.9752","7.9238","122.07K","-0.44%"
"09/24/2020","7.9688","7.9413","7.9818","7.9352","144.10K","0.38%"
"09/23/2020","7.9385","7.9383","7.9625","7.9152","149.69K","0.05%"
"09/22/2020","7.9342","8.0101","8.0128","7.9264","140.25K","-0.92%"
"09/21/2020","8.0080","8.0203","8.0300","7.9817","153.71K","-0.03%"
"09/18/2020","8.0107","8.0163","8.0379","7.9995","113.94K","-0.01%"
"09/17/2020","8.0119","7.9815","8.0201","7.9491","132.91K","0.43%"
"09/16/2020","7.9779","8.0364","8.0388","7.9619","117.23K","-0.66%"
"09/15/2020","8.0310","8.0807","8.0864","8.0287","89.38K","-0.60%"
"09/14/2020","8.0797","8.0920","8.1049","8.0762","79.71K","-0.17%"
"09/11/2020","8.0937","8.0741","8.1165","8.0731","90.87K","0.26%"
"09/10/2020","8.0724","8.0640","8.1391","8.0633","102.45K","0.13%"
"09/09/2020","8.0617","8.0658","8.0868","8.0453","113.58K","0.04%"
"09/08/2020","8.0582","8.0716","8.0841","8.0576","113.19K","-0.16%"
"09/07/2020","8.0710","8.0968","8.1077","8.0679","76.43K","-0.33%"
"09/04/2020","8.0976","8.1135","8.1196","8.0607","105.99K","-0.14%"
"09/03/2020","8.1089","8.1047","8.1241","8.0615","112.77K","0.05%"
"09/02/2020","8.1045","8.1330","8.1464","8.0765","108.14K","-0.33%"
"09/01/2020","8.1312","8.1743","8.1907","8.1259","108.87K","-0.51%"
"08/31/2020","8.1731","8.1691","8.1912","8.1451","91.40K","0.02%"
"08/28/2020","8.1711","8.1497","8.1814","8.1349","99.92K","0.29%"
"08/27/2020","8.1476","8.1469","8.1856","8.1083","108.72K","0.03%"
"08/26/2020","8.1449","8.1812","8.1854","8.1151","103.79K","-0.41%"
"08/25/2020","8.1785","8.1603","8.1867","8.1509","103.18K","0.30%"
"08/24/2020","8.1542","8.1560","8.1925","8.1537","90.13K","-0.07%"
"08/21/2020","8.1597","8.2022","8.2143","8.1361","103.88K","-0.49%"
"08/20/2020","8.1997","8.1934","8.2079","8.1705","117.93K","0.12%"
"08/19/2020","8.1896","8.2584","8.2740","8.1868","115.34K","-0.82%"
"08/18/2020","8.2573","8.2297","8.2726","8.2259","110.59K","0.36%"
"08/17/2020","8.2274","8.2292","8.2425","8.2109","90.86K","-0.03%"
"08/14/2020","8.2296","8.2055","8.2372","8.1909","88.00K","0.33%"
"08/13/2020","8.2023","8.1761","8.2414","8.1724","103.65K","0.37%"
"08/12/2020","8.1723","8.1550","8.1975","8.1394","85.77K","0.29%"
"08/11/2020","8.1484","8.1715","8.2021","8.1463","105.21K","-0.26%"
"08/10/2020","8.1695","8.2139","8.2252","8.1702","90.59K","-0.51%"
"08/07/2020","8.2113","8.2587","8.2639","8.1934","106.49K","-0.54%"
"08/06/2020","8.2555","8.2290","8.2726","8.2136","127.62K","0.36%"
"08/05/2020","8.2260","8.2301","8.2588","8.2059","121.43K","-0.02%"
"08/04/2020","8.2277","8.2130","8.2441","8.1830","95.10K","0.23%"
"08/03/2020","8.2091","8.2188","8.2290","8.1676","100.47K","-0.06%"
"07/31/2020","8.2138","8.3027","8.3328","8.2028","115.00K","-1.06%"
"07/30/2020","8.3017","8.2537","8.3048","8.2166","124.88K","0.57%"
"07/29/2020","8.2547","8.2036","8.2670","8.1989","112.30K","0.67%"
"07/28/2020","8.1996","8.2229","8.2379","8.1918","107.84K","-0.25%"
"07/27/2020","8.2198","8.1723","8.2434","8.1657","106.35K","0.56%"
"07/24/2020","8.1741","8.1226","8.1814","8.1187","122.61K","0.67%"
"07/23/2020","8.1197","8.1028","8.1440","8.0869","109.32K","0.29%"
"07/22/2020","8.0962","8.0465","8.1192","8.0338","103.56K","0.64%"
"07/21/2020","8.0445","7.9947","8.0562","7.9822","97.39K","0.67%"
"07/20/2020","7.9912","7.9776","8.0176","7.9686","104.81K","0.04%"
"07/17/2020","7.9881","7.9567","8.0041","7.9518","114.85K","0.42%"
"07/16/2020","7.9546","7.9751","8.0017","7.9469","121.11K","-0.24%"
"07/15/2020","7.9739","7.9886","8.0051","7.9678","117.02K","-0.13%"
"07/14/2020","7.9840","7.9366","8.0041","7.9334","125.42K","0.63%"
"07/13/2020","7.9341","7.9118","7.9605","7.9100","97.96K","0.34%"
"07/10/2020","7.9075","7.8915","7.9270","7.8828","95.29K","0.22%"
"07/09/2020","7.8901","7.9355","7.9489","7.8891","112.52K","-0.56%"
"07/08/2020","7.9349","7.9069","7.9520","7.9006","131.06K","0.40%"
"07/07/2020","7.9033","7.9368","7.9547","7.9024","127.31K","-0.38%"
"07/06/2020","7.9336","7.9440","7.9653","7.9283","96.68K","-0.17%"
"07/03/2020","7.9474","7.9433","7.9537","7.9257","121.92K","0.08%"
"07/02/2020","7.9408","7.9565","7.9883","7.9310","113.92K","-0.17%"
"07/01/2020","7.9541","7.9363","7.9711","7.9033","102.24K","0.24%"
"06/30/2020","7.9348","7.9602","7.9684","7.9148","129.16K","-0.28%"
"06/29/2020","7.9572","7.9467","7.9907","7.9393","123.68K","0.24%"
"06/26/2020","7.9383","7.9418","7.9563","7.9237","117.83K","0.01%"
"06/25/2020","7.9376","7.9633","7.9708","7.9206","130.06K","-0.30%"
"06/24/2020","7.9616","7.9827","8.0063","7.9616","130.04K","-0.22%"
"06/23/2020","7.9792","7.9587","8.0124","7.9400","135.66K","0.28%"
"06/22/2020","7.9569","7.9104","7.9658","7.8984","112.83K","0.70%"
"06/19/2020","7.9015","7.9444","7.9606","7.8992","125.35K","-0.47%"
"06/18/2020","7.9387","7.9670","7.9740","7.9299","128.70K","-0.32%"
"06/17/2020","7.9645","7.9823","8.0059","7.9408","140.27K","-0.19%"
"06/16/2020","7.9796","8.0286","8.0415","7.9557","123.84K","-0.58%"
"06/15/2020","8.0258","7.9657","8.0368","7.9519","130.68K","0.72%"
"06/12/2020","7.9684","7.9828","8.0239","7.9419","122.60K","-0.15%"
"06/11/2020","7.9802","8.0308","8.0569","7.9746","148.80K","-0.58%"
"06/10/2020","8.0264","8.0271","8.0657","7.9948","125.04K","0.05%"
"06/09/2020","8.0226","7.9888","8.0467","7.9680","123.51K","0.49%"
"06/08/2020","7.9834","7.9949","8.0172","7.9711","95.31K","-0.08%"
"06/05/2020","7.9900","8.0613","8.0691","7.9871","121.81K","-0.83%"
"06/04/2020","8.0571","7.9938","8.0790","7.9691","126.76K","0.87%"
"06/03/2020","7.9876","7.9337","8.0106","7.9298","139.70K","0.74%"
"06/02/2020","7.9291","7.9383","7.9550","7.9121","132.25K","-0.04%"
"06/01/2020","7.9321","7.9199","7.9517","7.9162","107.14K","0.18%"
"05/29/2020","7.9182","7.9164","7.9550","7.9084","124.15K","0.06%"
"05/28/2020","7.9135","7.8899","7.9281","7.8647","124.46K","0.33%"
"05/27/2020","7.8871","7.8364","7.9022","7.8253","128.18K","0.69%"
"05/26/2020","7.8331","7.7788","7.8471","7.7731","104.52K","0.72%"
"05/25/2020","7.7774","7.7740","7.7898","7.7577","69.42K","0.13%"
"05/22/2020","7.7676","7.7909","7.7987","7.7608","126.90K","-0.27%"
"05/21/2020","7.7889","7.7883","7.8235","7.7769","115.94K","0.04%"
"05/20/2020","7.7858","7.7581","7.8080","7.7506","123.47K","0.44%"
"05/19/2020","7.7517","7.7588","7.8031","7.7497","117.31K","-0.06%"
"05/18/2020","7.7562","7.6817","7.7691","7.6746","95.49K","0.99%"
"05/15/2020","7.6801","7.6671","7.7078","7.6620","102.80K","0.21%"
"05/14/2020","7.6638","7.6728","7.6798","7.6489","118.71K","-0.08%"
"05/13/2020","7.6697","7.6835","7.7239","7.6675","127.89K","-0.14%"
"05/12/2020","7.6807","7.6721","7.7109","7.6553","128.42K","0.15%"
"05/11/2020","7.6692","7.6670","7.6920","7.6550","100.26K","0.02%"
"05/08/2020","7.6673","7.6745","7.6954","7.6514","109.32K","-0.06%"
"05/07/2020","7.6718","7.6694","7.6764","7.6312","112.68K","0.06%"
"05/06/2020","7.6671","7.6554","7.6963","7.6494","109.93K","0.23%"
"05/05/2020","7.6497","7.7027","7.7166","7.6452","100.33K","-0.65%"
"05/04/2020","7.6999","7.7547","7.7547","7.6943","87.75K","-0.66%"
"05/01/2020","7.7514","7.7374","7.7815","7.7218","91.36K","0.22%"
"04/30/2020","7.7342","7.6939","7.7466","7.6502","126.42K","0.53%"
"04/29/2020","7.6932","7.6598","7.7042","7.6584","134.78K","0.48%"
"04/28/2020","7.6565","7.6743","7.7082","7.6580","137.21K","-0.15%"
"04/27/2020","7.6678","7.6545","7.6939","7.6532","116.76K","0.08%"
"04/24/2020","7.6620","7.6165","7.6701","7.5957","124.41K","0.63%"
"04/23/2020","7.6137","7.6675","7.6755","7.6045","126.62K","-0.67%"
"04/22/2020","7.6653","7.6998","7.7108","7.6523","119.53K","-0.43%"
"04/21/2020","7.6984","7.6833","7.7185","7.6672","125.54K","0.22%"
"04/20/2020","7.6817","7.6916","7.7048","7.6731","117.54K","-0.08%"
"04/17/2020","7.6877","7.6710","7.7065","7.6494","132.18K","0.25%"
"04/16/2020","7.6688","7.7112","7.7174","7.6579","142.37K","-0.50%"
"04/15/2020","7.7073","7.7400","7.7500","7.6725","118.65K","-0.35%"
"04/14/2020","7.7347","7.6980","7.7466","7.6902","114.14K","0.54%"
"04/13/2020","7.6931","7.6981","7.7285","7.6819","66.13K","0.06%"
"04/10/2020","7.6888","7.6983","7.7088","7.6818","78.01K","-0.09%"
"04/09/2020","7.6957","7.6716","7.7144","7.6576","135.04K","0.38%"
"04/08/2020","7.6665","7.6736","7.6957","7.6507","147.43K","-0.03%"
"04/07/2020","7.6689","7.6552","7.7005","7.6485","153.93K","0.22%"
"04/06/2020","7.6517","7.6698","7.6854","7.6372","115.26K","-0.16%"
"04/03/2020","7.6637","7.6919","7.7006","7.6384","125.12K","-0.32%"
"04/02/2020","7.6882","7.7846","7.8016","7.6653","144.19K","-1.20%"
"04/01/2020","7.7818","7.8127","7.8254","7.7409","132.95K","-0.35%"
"03/31/2020","7.8094","7.8434","7.8498","7.7542","145.88K","-0.42%"
"03/30/2020","7.8425","7.9028","7.9088","7.8178","125.88K","-0.76%"
"03/27/2020","7.9029","7.8021","7.9106","7.7716","141.62K","1.35%"
"03/26/2020","7.7978","7.7417","7.8230","7.7298","141.21K","0.80%"
"03/25/2020","7.7356","7.6203","7.7512","7.6002","147.68K","1.56%"
"03/24/2020","7.6167","7.6071","7.6877","7.5896","160.83K","0.20%"
"03/23/2020","7.6012","7.5900","7.6672","7.5477","163.04K","0.18%"
"03/20/2020","7.5874","7.6002","7.6436","7.5481","163.20K","-0.11%"
"03/19/2020","7.5961","7.6923","7.7409","7.5735","162.51K","-1.21%"
"03/18/2020","7.6892","7.7066","7.7477","7.6123","148.43K","-0.19%"
"03/17/2020","7.7036","7.8204","7.8303","7.6750","141.53K","-1.45%"
"03/16/2020","7.8170","7.7691","7.8713","7.7414","147.16K","0.51%"
"03/13/2020","7.7775","7.8624","7.8741","7.7473","156.18K","-1.04%"
"03/12/2020","7.8596","7.8438","7.9292","7.7711","147.23K","0.23%"
"03/11/2020","7.8417","7.8472","7.9029","7.8358","141.68K","-0.03%"
"03/10/2020","7.8444","7.9510","7.9601","7.8430","135.60K","-1.32%"
"03/09/2020","7.9497","7.8277","7.9816","7.8222","145.56K","1.65%"
"03/06/2020","7.8203","7.7979","7.8669","7.7778","125.38K","0.32%"
"03/05/2020","7.7954","7.7131","7.8014","7.7086","101.35K","1.11%"
"03/04/2020","7.7096","7.7780","7.7881","7.6873","104.89K","-0.81%"
"03/03/2020","7.7727","7.7500","7.8144","7.7406","117.17K","0.33%"
"03/02/2020","7.7473","7.6933","7.7869","7.6933","118.76K","0.52%"
"02/28/2020","7.7071","7.7056","7.7237","7.6519","107.29K","0.06%"
"02/27/2020","7.7026","7.6434","7.7096","7.6395","99.65K","0.84%"
"02/26/2020","7.6386","7.6314","7.6571","7.6202","99.80K","0.12%"
"02/25/2020","7.6292","7.6297","7.6384","7.5963","98.98K","0.02%"
"02/24/2020","7.6274","7.6180","7.6427","7.5963","83.66K","0.13%"
"02/21/2020","7.6177","7.5743","7.6346","7.5732","77.59K","0.61%"
"02/20/2020","7.5717","7.5623","7.6016","7.5588","84.09K","0.15%"
"02/19/2020","7.5601","7.5510","7.5780","7.5420","84.08K","0.16%"
"02/18/2020","7.5482","7.5664","7.5913","7.5483","82.06K","-0.19%"
"02/17/2020","7.5628","7.5682","7.5773","7.5563","60.35K","-0.04%"
"02/14/2020","7.5657","7.5638","7.5878","7.5540","75.66K","0.05%"
"02/13/2020","7.5619","7.5813","7.6043","7.5582","78.15K","-0.21%"
"02/12/2020","7.5780","7.6041","7.6183","7.5747","74.62K","-0.31%"
"02/11/2020","7.6016","7.6207","7.6242","7.5937","76.29K","-0.21%"
"02/10/2020","7.6174","7.6674","7.6707","7.6182","78.95K","-0.56%"
"02/07/2020","7.6604","7.6560","7.6865","7.6518","72.96K","0.10%"
"02/06/2020","7.6524","7.6709","7.6784","7.6428","76.53K","-0.19%"
"02/05/2020","7.6671","7.7292","7.7357","7.6657","75.90K","-0.79%"
"02/04/2020","7.7278","7.7655","7.7720","7.7211","75.21K","-0.46%"
"02/03/2020","7.7636","7.6942","7.7860","7.6855","68.01K","0.90%"
"01/31/2020","7.6945","7.6525","7.6976","7.6418","69.73K","0.57%"
"01/30/2020","7.6508","7.6373","7.6581","7.6341","71.94K","0.19%"
"01/29/2020","7.6363","7.6456","7.6501","7.6244","66.91K","-0.10%"
"01/28/2020","7.6439","7.6435","7.6484","7.6286","63.23K","0.02%"
"01/27/2020","7.6425","7.6449","7.6574","7.6366","66.69K","-0.05%"
"01/24/2020","7.6460","7.6681","7.6737","7.6439","56.27K","-0.26%"
"01/23/2020","7.6661","7.6612","7.7025","7.6523","56.22K","0.12%"
"01/22/2020","7.6572","7.6545","7.6668","7.6399","66.58K","0.07%"
"01/21/2020","7.6520","7.6188","7.6747","7.6140","65.32K","0.45%"
"01/20/2020","7.6176","7.6088","7.6218","7.5911","53.87K","0.16%"
"01/17/2020","7.6051","7.6607","7.6631","7.6044","56.25K","-0.68%"
"01/16/2020","7.6574","7.6840","7.6896","7.6545","70.36K","-0.31%"
"01/15/2020","7.6815","7.6614","7.6925","7.6578","79.88K","0.29%"
"01/14/2020","7.6595","7.6762","7.6817","7.6442","80.81K","-0.18%"
"01/13/2020","7.6733","7.6977","7.6984","7.6549","69.81K","-0.25%"
"01/10/2020","7.6926","7.6981","7.7060","7.6725","70.75K","-0.05%"
"01/09/2020","7.6968","7.7138","7.7218","7.6891","79.26K","-0.19%"
"01/08/2020","7.7114","7.7457","7.7640","7.7113","95.74K","-0.42%"
"01/07/2020","7.7443","7.8097","7.8118","7.7316","77.32K","-0.84%"
"01/06/2020","7.8098","7.7791","7.8140","7.7701","63.93K","0.47%"
"01/03/2020","7.7735","7.7806","7.7915","7.7547","62.39K","-0.09%"
"01/02/2020","7.7804","7.8072","7.8280","7.7743","51.19K","-0.27%"
"01/01/2020","7.8013","7.8075","7.8148","7.8019","0.78K","-0.04%"
"12/31/2019","7.8042","7.8238","7.8373","7.7993","48.28K","-0.24%"
"12/30/2019","7.8227","7.8178","7.8412","7.8100","56.72K","0.07%"
"12/27/2019","7.8174","7.7637","7.8272","7.7630","56.80K","0.75%"
"12/26/2019","7.7589","7.7520","7.7738","7.7468","38.81K","0.11%"
"12/25/2019","7.7501","7.7706","7.7720","7.7388","22.24K","-0.23%"
"12/24/2019","7.7680","7.7764","7.7812","7.7545","61.92K","-0.08%"
"12/23/2019","7.7739","7.7642","7.7827","7.7579","53.76K","0.16%"
"12/20/2019","7.7616","7.7970","7.8022","7.7534","55.35K","-0.43%"
"12/19/2019","7.7948","7.7847","7.8137","7.7802","59.50K","0.22%"
"12/18/2019","7.7777","7.8019","7.8060","7.7740","60.72K","-0.29%"
"12/17/2019","7.8006","7.7929","7.8200","7.7863","63.20K","0.13%"
"12/16/2019","7.7906","7.7737","7.8108","7.7737","60.39K","0.31%"
"12/13/2019","7.7664","7.7738","7.8235","7.7661","87.97K","-0.02%"
"12/12/2019","7.7683","7.8341","7.8504","7.7550","73.57K","-0.82%"
"12/11/2019","7.8323","7.8024","7.8451","7.7908","68.44K","0.40%"
"12/10/2019","7.8008","7.7879","7.8069","7.7815","65.21K","0.18%"
"12/09/2019","7.7864","7.7768","7.7995","7.7723","46.67K","0.10%"
"12/06/2019","7.7784","7.8219","7.8322","7.7663","52.91K","-0.56%"
"12/05/2019","7.8222","7.8106","7.8261","7.8004","60.48K","0.19%"
"12/04/2019","7.8074","7.8250","7.8399","7.8021","73.05K","-0.21%"
"12/03/2019","7.8242","7.7989","7.8338","7.7921","75.44K","0.36%"
"12/02/2019","7.7960","7.7456","7.8066","7.7419","67.26K","0.67%"
"11/29/2019","7.7444","7.7449","7.7564","7.7154","62.79K","0.02%"
"11/28/2019","7.7431","7.7309","7.7492","7.7309","67.10K","0.18%"
"11/27/2019","7.7294","7.7510","7.7548","7.7243","69.17K","-0.24%"
"11/26/2019","7.7477","7.7498","7.7621","7.7341","67.37K","0.00%"
"11/25/2019","7.7475","7.7609","7.7644","7.7425","63.73K","-0.14%"
"11/22/2019","7.7583","7.7737","7.8007","7.7539","71.21K","-0.17%"
"11/21/2019","7.7714","7.7916","7.8048","7.7684","75.30K","-0.22%"
"11/20/2019","7.7885","7.7852","7.7961","7.7741","81.26K","0.06%"
"11/19/2019","7.7837","7.7793","7.7897","7.7691","73.79K","0.10%"
"11/18/2019","7.7762","7.7455","7.7926","7.7427","71.08K","0.42%"
"11/15/2019","7.7433","7.7391","7.7509","7.7150","71.78K","0.09%"
"11/14/2019","7.7362","7.7300","7.7426","7.7136","74.49K","0.10%"
"11/13/2019","7.7287","7.7153","7.7408","7.7132","70.94K","0.21%"
"11/12/2019","7.7122","7.7345","7.7387","7.7101","65.16K","-0.27%"
"11/11/2019","7.7332","7.7111","7.7440","7.7049","53.46K","0.33%"
"11/08/2019","7.7075","7.7115","7.7289","7.7000","63.96K","0.00%"
"11/07/2019","7.7077","7.7449","7.7665","7.7010","92.09K","-0.44%"
"11/06/2019","7.7420","7.7633","7.7681","7.7394","79.43K","-0.24%"
"11/05/2019","7.7609","7.8235","7.8263","7.7503","90.40K","-0.78%"
"11/04/2019","7.8216","7.8556","7.8623","7.8207","72.68K","-0.45%"
"11/01/2019","7.8566","7.8505","7.8690","7.8342","74.07K","0.12%"
"10/31/2019","7.8473","7.8674","7.8797","7.8315","93.44K","-0.21%"
"10/30/2019","7.8639","7.8515","7.8684","7.8169","78.54K","0.18%"
"10/29/2019","7.8498","7.8445","7.8568","7.8211","64.15K","0.09%"
"10/28/2019","7.8430","7.8299","7.8495","7.8132","56.36K","0.21%"
"10/25/2019","7.8263","7.8495","7.8652","7.8231","73.39K","-0.29%"
"10/24/2019","7.8488","7.8647","7.8880","7.8408","85.51K","-0.14%"
